"题目","朝代","作者","内容","来源","词牌"
"mc深七-给你写的歌","","Mc深七","一部电影一首歌一句歌词一条马路和无数个闭上眼睛的瞬间⏎跟我回家别再四处流浪别牵别人的手也别乱给别人感情的错觉.⏎给你写的这首歌 太多的话不敢说 积攒伤痛已太多 笑得依然太洒脱⏎虽然只是异地恋 相隔千里不能见 一直等待你出现 让我再见你一面⏎时间过的太仓促 想你的心挡不住 仔细想想未来的路只在灯火阑珊处⏎与你爱的这半年 天已注定这份缘 回到过去的以前 心中只有一份甜⏎虽然一直都在吵 心里一直很苦恼 我知道你对我好 我愿伴你走到老⏎沉默一天又一天 甜蜜都已在心间 曾经写下多少诗篇一直陪在你身边⏎真的真的对不起 爱情谁都不能比 话一直都在我心里这次真的爱上你⏎我知道你对我依赖一切都是因为爱 虽然有时很无奈 无奈也要去等待⏎我希望你做我老婆陪我一起打山河 爱你爱到已成魔 付出生命又如何⏎为了你我不在称王放下江山又何妨 为你哭我泪两行 只为甘做你的郎⏎记得曾经那场梦 梦醒你说心好痛 在你心里我有多重这首歌我为你送⏎我说人心都很阴却改不掉你那颗心 你说喜欢我的声音为了你我还在拼⏎当我再次拿起笔 多想念她送给你 这一生伴你一起 一起走过那场雨⏎幻想未来的黄昏 这口气我为谁吞 那份情它有多深 漫天飞雨在狂奔⏎你说且行且珍惜 你喜欢我为你拼 那段回忆的光阴 爱得是你这颗心⏎如今回忆在哪里 泪已渗进我眼底 就算伤害我自己 还是不能放弃你⏎决定不会再挣扎 仔细想想在回答 拾起当初那段年华多想喝下忘情茶⏎你总是说我太笨 心碎为何不能恨 总是纠结这一阵才弄得气氛这么闷⏎时间有过多少阻拦好多的话都在瞒 怕你生气怕你烦 为何相爱这么难⏎给你写的那封信 好想忽远又忽近 你我的心已相印 伴你一生到双鬓⏎每天想你到天明 无法忘记你的名 感谢老天这份情让我的心里能安宁⏎陪你看的这颗星 梦醒只是一场惊 富士山下满地樱 那首歌我还在听⏎我不想在自己最好的时候遇见你⏎让我们在彼此最坏最丑最糟的时候相遇 然后我们再一起慢慢变成最好⏎这样的话 有朝一日我变得不那么好 你也不会太惊讶⏎这样的话 如果岁月不解风情使你变得又坏又丑又糟时⏎我也会无所谓地笑一笑继续抱着你.⏎9725556⏎神奇的深七⏎9713","语料库",""
"mc深七-你说别再笑了","","Mc深七","我们在这个无情的世界里深情的活着⏎这个世界上没有人会与你感同身受⏎人都是自私的 就是一瞬间想通了释然了⏎在下一秒又想不通了⏎每一天都是这样不同的循环着⏎姑娘 别再笑了 眼泪都快掉了⏎你说别再笑了 眼泪都快掉了⏎馀生请你多指教 以后别再傲了⏎你说心里疼了 忘记那段情了⏎从此以后孤零零 不再向南行了⏎你说情快断了 我们各自散了⏎开始以为是我变 还是你不见了⏎你说路太长了 我们太迷茫了⏎眼泪落下快两行 谁又在身旁了⏎好久没看你笑脸 又是十二点了⏎你说击过掌了 又是梦一场了⏎心儿已被你阻挡 不会再向往了⏎你说已经累了 爱的快崩溃了⏎爱上你是我不对 让我又喝醉了⏎你说我不如了 你学会独孤了⏎只要能让你幸福 那我就满足了⏎你说不再求了 忘记那温柔了⏎从此的你不回头 泪也不会流了⏎你说不再爱了 时间也太快了⏎这份感情是你败 不想被伤害了⏎你说真要走了 别再牵我手了⏎怨天太长地太久 看你说出口了⏎你说不再见了 回首情也淡了⏎往事与你不再看 是我心太善了⏎你说又一人了 不再是女神了⏎从此以后断红尘 再也不听闻了⏎你说要离去了 不会再延续了⏎倾听我声与旋律 最后这一句了⏎倾听我声与旋律 最后这一句了⏎你好 我是深七⏎关注我的微博 神奇的深七","语料库",""
"mc深七 - 南山南曲忧伤","","Mc深七","离开她时我就明白⏎爱是一回事，生活是一回事⏎艳遇是一回事，岁月是另一回事⏎当我终于消失在追逐你的长途里⏎某个寒夜 你的手机微微一震⏎你还会不会恍然以为那是我给你的温暖⏎南山南去忧伤 一首忧伤定南方⏎艳阳难找这阳光 可我心里在发慌⏎南山南 北秋北⏎北方佳人有多美 我又能是她的谁⏎生在南方也后悔⏎南山南我心好烦 何时我能把家还⏎秋风过 碧海蓝 没人能懂我心寒⏎你在南方的艳阳里 大雪是否纷飞⏎我在北方的黑夜里 却独自举起了酒杯⏎南山南又刮起风  远方亮起那盏灯⏎再听不见他的声 梦里佳人有多真⏎南方大雪纷纷下 北方家人心融化⏎独坐南山心自凉 梦回北方成了翔⏎北方夜 有多寒 沉睡的琵琶谁人弹⏎佳人轻抚着琴弦 回眸忘不掉容颜⏎你在南方的艳阳里 大雪在这纷飞⏎我在北方的寒夜里 她却四季如春⏎天黑之前来得及 我要忘了你眼睛⏎佳人话我谁人提 在看不见那颗心⏎深夜苦酒一人喝 唱一首古老的歌⏎南方柳 已成柳荫 只为了那佳人遮⏎穷极一生等一途 做不完这一场梦⏎走到尽头的人生却只剩下一个恨⏎无泪以静静无声 听魂落地一根针⏎自己说谎的哑巴 心中日夜思念她⏎何时再能见到她 心中最美那朵花⏎谁人与我把家归 谁人与我把心堆⏎谁人与我把梦追 谁人与我化成灰⏎梦里梦外梦纠缠 一生从未过平凡⏎抬头仰望南山南 谁会陪我赛阻难⏎等不到的这天黑 大雪依然在纷飞⏎雁已不再往南飞 如今只剩下心灰⏎还是那个寒意 还是那个迷雾⏎试图逃离我的世界 却已灰飞烟灭⏎穷极一生一场梦 走到尽头剩下恨⏎无泪以静静无声 听魂落地一根针⏎塞上一曲南山南 解除多少的心烦⏎远方佳人不再纠缠 独自独奏南山南","语料库",""
"mc深七-她说她没喝醉","","Mc深七","Mcshenqi77⏎她说她没喝醉  却摇摇晃晃流泪   你说你很爱他 却没有给他一个家⏎那一年我在劫头 眼中泪我不停留   江山如画美名愁 为你一笑解千愁⏎那一年我还有你 如今剩下我自己   只要和你在一起 我放弃江山也可以⏎那一年我还有他 如今花落到谁家   爱也罢我恨也罢 我不再把你心头挂⏎那一年我悲伤曲 握起手中这支笔   坐在那把蛟龙椅 写下往事一缕缕⏎那一年我月光上 令我狼狈的摸样   流着眼泪写下诗篇 只为把这爱情丧⏎那一年我心已碎 酒过三巡早已醉   碎碎碎我醉醉醉 我回忆曾经多珍贵⏎那一年我已失去 慢慢失去这记忆   这段感情埋在回忆 从此不想再联系","语料库",""
"mc深七-灵魂摆渡人","","Mc深七","传说把灵魂压给冥王 就可以获得永生⏎奈何桥水 彼岸花美⏎饮一碗孟婆汤水 问一句生死为谁⏎此后不生 不死 不毁 不灭⏎游荡三界之中 行勾魂引路之事⏎称 灵魂摆渡人⏎生生世世三界中 岁岁年年淡如风⏎手中提的引路灯 那引了阵阵厉鬼声⏎不再懂情为何物 却在我心的深处⏎走了百次阴阳路却不再敢看红颜墓⏎也怪我太过执着 不忍心过着奈何⏎转身不再见孟婆 那只愿意为你而活⏎生死簿上千页纸 一个轮回又开始⏎那一世我为你死 那甘为你做这棋子⏎也许 是我的错 怪我根本看不破⏎我只记得我承诺 那和我只爱你一个⏎奈何桥上看轮回 你却不知我是谁⏎我不在你身边陪 那谁替我给你画眉⏎我已经没了灵魂 却还有爱着的人⏎我看透了生死门那却添不上我心上痕⏎眼中生死淡如水 你依然是那么美⏎生生世世皆为鬼 那只为你却不曾悔⏎没等你我白双鬓 人间缘分就已尽⏎这道魂是一封信 那一直在我魂中印⏎这封信还未写完 因为我心从未寒⏎这份情我不想还 那只因放下情太难⏎没了狂也没了傲 但你根本看不到⏎我还记得你的笑 那还在我的心头绕⏎你可能不会记得 我这个引路的魔⏎那天望着忘川河 那就这样阴阳相隔⏎生死簿名早已抹 幸好我仍还是我⏎我不是在等结果 那而是我真的不舍⏎每个灵魂摆渡人 心上都有一道痕⏎明明情字这么沉 那等的人却不曾闻⏎轮回尽头佳人来 头却不再为我抬⏎她的情在前世埋 那我已不再她胸怀⏎你可认识我是谁 她说来此第一回⏎你的生我不相随 那你的死我愿意陪⏎你可认识我是谁 她说来此第一回⏎你的生我不相随 那你的死我愿意陪⏎在奈何桥上 有一个生生世世等着接你的人吗？⏎他在等 等你某一世的轮回中⏎赏赐他一个回眸","语料库",""
"mc深七-蝶儿总在空中飞","","Mc深七","蝶儿总在空中飞 感情有喜也有悲⏎放弃一切把爱追 追到尽头是伤悲⏎独自漫步走云端 环绕万水和千山⏎眼中有泪很心酸 从此简简又单单⏎悲欢离合握在手 付出一切和所有⏎梦里与你手牵手 那花里看花花没有⏎血气方刚男儿心 以后自己去打拼⏎为你从古打到今 表达我对你真心⏎跳出三界为你痴 站在雨中已淋湿⏎我的心只有你能知 我的爱情已成诗⏎倘若我死必相望 是否还再放心上⏎看着后浪推前浪 我生生与你更心撞⏎无奈寂寞太慢长 无奈时以入心房⏎你走后我泪两行 那心中路途在起航⏎我想你心我无语 何须在挂念从前⏎心中有苦也有甜 那有时泪也比水咸⏎和曾说过要放弃 和谐再有相守雨⏎曾经把你心中记 如今我也把天逆⏎何时我才得你心 在你心中重千斤⏎曾经你是我知心啊 如今我已无真心⏎相识在那一地点 相识在那一瞬间⏎还有你我这新鲜 我会把你记心间⏎还念坚信我一人 一人踏破这凡尘⏎等我只有你一人 那一人奔去那心冷⏎还会一直的想你 把你藏在我心里⏎从此心中只有你 那个他我是真爱你⏎这首歌的名字叫做蝶儿总在空中飞","语料库",""
"mc深七 - 爱情不是毒药","","Mc深七","爱情不是毒药⏎让人停止心跳⏎你的温柔你的笑我怎么才能忘掉⏎我一个人心碎⏎我一个人喝醉⏎一个人我听着伴奏孤独喊着另类⏎过去已经过去⏎回忆已成回忆⏎为何还要狠心让我看着你们甜蜜⏎你转身的场景⏎突然之间梦醒⏎泪已落下才知道我还是掉入陷阱⏎如花如痴如梦⏎心儿已被刺痛⏎转眼之间三年过去有过太多感动⏎昔日兄弟分散⏎名利已经看淡⏎爱过恨过辉煌过后我已无心再战⏎心中思念着她⏎旧梦好似飞花⏎总有一天我会亲自为你穿上婚纱⏎忘掉那些忧愁⏎感受你的温柔⏎多想我能牵着你手一起走到白头⏎清风浮动琴弦⏎飞沙洒落中原⏎爱也绵绵恨也绵绵风花雪月缠绵⏎是我难遇知己⏎还是情非得已⏎在我心里忘不掉的那个人还是你⏎我就站在原地⏎等你回心转意⏎你说过的那些承诺我都没有忘记⏎说好天长地久⏎为何你要放手⏎难道那些誓言最后只是曾经拥有⏎望着这座空城⏎你我何时相逢⏎你根本就不会知道我的心有多疼⏎是我太过认真⏎还是伤的太深⏎你的容颜你的笑容让我难舍难分⏎悲伤怎么遮掩⏎错过也是难免⏎说好我们一起走到永远到底有多远⏎为何让我流泪⏎为何让我心碎⏎这个世界对我来说已经无法回味⏎已经迷失自己⏎身旁没有知己⏎这个世界对我来说只是情非得已⏎为何对我说谎⏎为何让我迷茫⏎这个世界对我来说已经无法鉴赏⏎为何说我爱你⏎为何说我伤你⏎这个世界对我来说真的没有天理","语料库",""
"mc深七-致敬六小灵童","","Mc深七","他是一个演员 他是很多人对青春的回忆⏎他是最的人心的齐天大圣 他是几代人心中的偶像⏎他是六小龄童 他今年57岁了..⏎.⏎望着昔日金甲 却再也无妖对打 空有一身通天法 身旁剩一匹老马⏎曾经一人战星空 踏着彩云御清风 曾经一手乱群星 今朝却已看不清⏎他是  六小龄童 是心目中的英雄 猴王的心有多疼 这一次他没  赢⏎一辈子的一场戏 却演到了无人替 就算写了千万句 经典又有谁能续⏎终是岁月不饶人 猴王脸上的伤痕 转身再看南天门 不是当年那些神⏎辉煌已经被掩埋 法力都已成空白 很多人都再重来 却在演 不出那情怀⏎铁棒在手千斤重 传来阵阵的酸痛 我们年少时的梦 再换一句孙大圣⏎苦练七十二变   笑对八十一难   若能用我今生换 换这铁棒别断⏎一幕幕的经典 都已经越来越远 人心变得好明显 但却留下这一点⏎妖魔鬼怪成了仙 斗战胜佛败了怨 一身铠甲断成烟 再去打出一片天⏎每段背景音乐 都让人无法忘却 恍然记得某一页 他忘写上一声谢⏎那是一根金箍棒 还是儿时模样 它落在我的心上 我又怎么能忘⏎我记得某个桥段 天下你都说了算 十万天兵一人战 现在还想再看⏎我不想去看他输 因为我怕我哭 凌霄殿上三进三出 怎能败给匹夫⏎他被压在那山下 五百年都未曾怕 当年他无牵无挂 今天他却白了发⏎这一切又能何妨 他比谁都要刚强 找回曾经傲和狂 再演一回美猴王⏎其实因该要感谢春晚没有要邀请他，如果邀请了他也许咱们就想不了这么多了。⏎也许一切都平平淡淡的过去的话，到了十年二十年以后，真的有一些人就真的不记得了。⏎9725556⏎神奇的深七⏎9713","语料库",""
"mc深七-曾经我的爱人","","Mc深七","酒窝有酒，没能醉，故事有事，丢了她，喝完酒酒杯就扔，从此也就没了支撑，曾经我的爱人啊，还好吗？⏎曾经我的爱人，曾经我的女神，曾经动人的红唇亲吻着我的心门⏎曾经我的爱人，曾经我的女神，曾经伤我留下疤痕对她俯首称臣⏎曾经那件婚纱，曾经幻想的家，曾经刀在心上扎说爱情我草泥马⏎曾经说做我妻，曾经为你泪滴，曾的我放荡不羁如今却成sb⏎如今眼泪不停狂奔你名刻得太深，另类喊到了黄昏世界说如此阴森⏎喝酒终会喝到乏味酒入穿肠烧胃，白色香烟伤了肺说感情支离破碎⏎当初多么狂傲，为你放下骄傲，为你我说江山不要只为给你拥抱⏎如今笑我如狗，整天喝着烈酒，  笑我傻的像个小丑还是怪心发抖⏎死去多少的时间还为何怀念曾经， 从未回眸看我一眼感情冷的像冰⏎褪色多少张照片那丢了颜色的天，就让往事化成云烟不再为她疯癫⏎就像一场大风，嘶哑发不出声，酒喝完了酒杯就扔从此丢了支撑⏎就像一场大梦，再也不会去碰，只要不会在心动就不会在有心痛⏎曾经我的爱人，曾经我的女神，曾经想你丢了魂因你治丝益棼⏎曾经我的爱人，曾经我的女神，曾经的你有多单纯曾经谁可听闻⏎曾经我的爱人，曾经我的女神，从此落笔锁心门让这段感情封存⏎曾经我的爱人，曾经我的女神，从此孤留我一人独自傻傻沉沦⏎9725556⏎神奇的深七⏎9713","语料库",""
"mc深七-祈福盐城天佑阜宁","","Mc深七","开场想了好久好久 不知道怎么去说⏎好吧 不说了都在歌中 在这里深七祈福盐城天佑阜宁同舟共济，早日重建家园。⏎六月二三这一天 噩梦降临我心间⏎措手不及的天灾 暴风把这阜宁翻⏎为何老天这么残忍为何你要这么狠⏎为何老天这么残忍为何侵袭这盐城⏎龙卷风，冰雹雨 横冲直撞千万里⏎多少砖房连根拔起房屋倒塌千万里⏎多少人泣不成声 以泪洗面到三更⏎冰雹雨，龙卷风 一切努力化为空⏎天空突然变暗        多少同胞遇害⏎多少人在仰屋窃叹从此没有了依赖⏎一切化为乌有        全被暴风带走⏎难以入眠这一宿 回想那时心颤抖⏎多少房屋已倒塌 多少人在洒泪花⏎多少人，没了家 多少人在把泪檫⏎多少茹泣吞悲       多少无家可归⏎多少成果随风而飞 留下废墟一堆堆⏎死的死，伤的伤 多少同胞泪汪汪⏎一方有难八方帮 在此感谢党中央⏎但愿天堂没有疼痛一生都由你放纵⏎但愿天堂没有疼痛一生都由你放纵⏎天灾无情，人间有爱。一方有难，八分支援。愿早日回复安康。⏎这首歌写的不是很好⏎9725556⏎神奇的深七⏎9713","语料库",""
"mc深七 - 花千骨她泪三尺","","Mc深七","也就从这里开始⏎花千骨她泪三尺⏎爱我的人走到此⏎我爱的人要我死⏎人心到底有几面⏎再看一眼断念剑⏎这一生有多留恋⏎再不入这绝情殿⏎再奏一首东风破⏎长留御剑再来过⏎也许爱上你是错⏎我爱的人杀阡陌⏎我说要你身边陪⏎要你陪我到白眉⏎宁可负这天下人⏎也不让你痛一回⏎断念已残宫铃毁⏎谁又与你御剑北⏎三界苍生谁最美⏎只想要一个结尾⏎能否陪在这草屋⏎什么我都不在乎⏎为了你愿天下诛⏎从来都没怕过输⏎把这苍天打到跪⏎只求你别落下泪⏎何为错何为对⏎难道是你太妩媚⏎你的眼中只有苍山⏎只当我是一阵帆⏎再弹这一首古筝⏎也都睡在三界中⏎什么三界 什么神器⏎我爱你它只一句⏎一百年我谁来续⏎心上有人谁人记⏎仙都魔道不再轮回⏎再不要你身边陪⏎再唱一次这天雷⏎天下奇缘何人为⏎自古红颜就命薄⏎画下一个人的牢⏎只怪心上人因何⏎这一生他还几愁⏎奈何桥已孟婆汤⏎战人自古英雄殇⏎可怜红颜多沧桑⏎英豪的心似铁钢⏎一座仙山一座宅⏎也是这么的苍白⏎一千年他喊不来⏎何时再投异性怀⏎也是异性爱着你⏎百年换得对不起⏎心上人你在哪里⏎到头还是我自己⏎把这一首《花千骨她泪三尺》⏎送给所有聆听的朋友们⏎希望你们能喜欢，多多点击⏎我是你们的好朋友 Mc-深七⏎记住我的QQ号码是916486657","语料库",""
"我爱钱","","南征北战","呼哈 呼哈 呼哈 呼⏎呼哈 呼哈 呼哈 呼哈⏎呼哈 呼哈 呼哈 呼⏎我就爱钱钱钱 你能拿我怎么样⏎捡到钱钱钱 天气就会晴朗⏎不要说我思想坏 钞票难道你不爱⏎大家都爱爱爱爱爱爱爱爱爱爱⏎他妈的没有钱我要怎么吃⏎要怎么活要怎么死 不就是纸⏎有谁可以适可而止⏎对钱的追求不像街头篮球⏎不是街舞不是freestyle行云流水的flow⏎哟 我还年轻 所以我要赚钱⏎只有没出息的人才不想赚钱⏎数数数数数数数数 现金钞票支票还有银行帐户⏎我要去牙买加旅游 没有钱怎么go⏎买套房子钱要攒到什么时候⏎虽然我不会跑到酒吧里面喝酒⏎但是零食永远吃不够 有时钱不够⏎我爱钱 你是我最心疼的宝贝我爱你⏎我爱钱 无论走到哪里我都必须带你⏎我要钱 你让人进监狱但没人会害你⏎我要钱 钱钱钱钱钱 我爱你⏎我就爱钱钱钱 你能拿我怎么样⏎捡到钱钱钱 天气就会晴朗⏎不要说我思想坏 钞票难道你不爱⏎大家都爱爱爱爱爱爱爱爱爱爱⏎有人为了钱在三里屯卖大麻⏎有人抢劫路上的少女和大妈⏎拜托别毒害大家 没钱回家问你妈妈⏎咔嚓 咔嚓 剪断你犯罪的梦想⏎你给劳资少空想⏎Real gangsta不可能forever⏎所以小朋友们一定要对gangsta说never⏎管你奔驰还是宝马 没兴趣⏎管你美女还是帅哥 没性欲⏎只有money能让我过得比你好⏎有了钱每天泡牛奶洗澡⏎我爱钱 你是我最心疼的宝贝我爱你⏎我爱钱 无论走到哪里我都必须带你⏎我要钱 你让人进监狱但没人会害你⏎我要钱 钱钱钱钱钱钱 我爱你⏎我就爱钱钱钱 你能拿我怎么样⏎捡到钱钱钱 天气就会晴朗⏎不要说我思想坏 钞票难道你不爱⏎大家都爱爱爱爱爱爱爱爱爱爱⏎呼哈 呼哈 呼哈 呼哈⏎呼哈 呼哈 呼哈 呼⏎呼哈 呼哈 呼哈 呼哈⏎呼哈 呼哈 呼哈 呼⏎我要去牙买加旅游 没有钱怎么go⏎买套房子钱要攒到什么时候⏎虽然我不会跑到酒吧里面喝酒⏎但是零食永远吃不够 有时钱不够⏎我爱钱 你是我最心疼的宝贝我爱你⏎我爱钱 无论走到哪里我都必须带你⏎我要钱 你让人进监狱但没人会害你⏎我要钱 钱钱钱钱钱 我爱你⏎我就爱钱钱钱 你能拿我怎么样⏎捡到钱钱钱 天气就会晴朗⏎不要说我思想坏 钞票难道你不爱","语料库",""
"嘻嘻哈哈","","张卫健","铅笔 制造⏎苦笑露门牙 活着 干嘛给人糟蹋⏎有限的年华 该浪费在 花前月下⏎天下这么大 傻瓜 才窝井底水洼⏎每天给我 一粒沙 有种爬⏎我就有登天的塔 手指比八⏎生活当创作涂鸦 随性一下 冒险挥洒 新的火花更新你的想法⏎没变化脑袋会硬化 来举手跟我嘻哈⏎假似真似假 爱恨痴颠喜怒悲欢⏎就一念之差⏎快乐有戏法 就像漫画 你敢想像⏎它就无限大⏎扳脸皱眉吗 认输 久了小心下垮⏎我的座右铭 四个字 叫 活在当下⏎该放就放下 心宽 路就自然宽大⏎我们的笑 这发明 真伟大⏎呼唤它 它就会到达⏎苦笑露门牙 活着 干嘛给人糟蹋⏎有限的年华 该浪费在 花前月下⏎天下这么大 傻瓜 才窝井底水洼⏎每天给我 一粒沙 有种爬⏎我就有登天的塔 手指比八⏎生活当创作涂鸦 随性一下⏎冒险挥洒 新的火花更新你的想法⏎没变化脑袋会硬化 来举手跟我嘻哈⏎假似真似假 爱恨痴颠喜怒悲欢⏎就一念之差⏎快乐有戏法 就像漫画 你敢想像⏎它就无限大⏎假似真似假 爱恨痴颠喜怒悲欢⏎就一念之差⏎快乐有戏法 就像漫画 你敢想像⏎它就无限大⏎假似真似假 爱恨痴颠喜怒悲欢⏎就一念之差⏎快乐有戏法 就像漫画 你敢想像⏎它就无限大","语料库",""
"爱的大未来","","萧敬腾","我看着败北的魂⏎心中不禁疑问⏎是不是我不认真⏎我看着偷塔的人⏎心中不禁再问⏎是不是我不诚恳⏎这世界就是这样⏎我该学会坚强⏎在生存中求生存⏎找不到的答案⏎其实就是答案⏎只想为了爱而生⏎抵挡末路的进攻⏎攻击穷途的防守⏎为你召唤所有远古的爱⏎燃烧生命的冲动⏎打开魔力的枷锁⏎为你穿越黑夜⏎陪你一起走⏎我看着时钟的针⏎心中有些停顿⏎能不能暂停一分⏎我看着真理的门⏎心中有些烦闷⏎能不能交换一寸⏎这世界就是这样⏎我该学会遗忘⏎在生命中求生存⏎找不到的答案⏎其实就是答案⏎只想守护一个人⏎大地的无情一步步逼近⏎再起的风云天地之间觉醒⏎抵挡末路的进攻⏎攻击穷途的防守⏎为你召唤所有远古的爱⏎埋葬软弱⏎燃烧生命的冲动⏎打开魔力的枷锁⏎为你穿越黑夜⏎陪你一起走⏎Fight⏎I will beat you⏎Fight⏎Fight⏎I will beat you⏎Fight⏎我勇敢前进⏎手里拿着武器⏎启动加速器⏎我会打败所有敌人⏎只为背负九尾的你⏎只要你相信⏎我们爱的大未来⏎抵挡末路的进攻⏎攻击穷途的防守⏎为你召唤所有远古的爱⏎任性放纵⏎燃烧生命的冲动⏎打开魔力的枷锁⏎为你穿越黑夜⏎陪你一起走","语料库",""
"medley_:_夏日寒风___爱情陷阱_-_break_rockin'_beat_mix","","谭咏麟","挤迫的沙滩里 金啡色的肌肤里⏎闪砾暑天的汗水⏎我却觉冷又寒 缩起双肩苦笑着⏎北风仿佛身边四吹⏎只因心中温暖 都跟她消失去⏎今天只得一串泪水⏎说爱我百万年的她 今爱着谁⏎我虽不怪她 带走旭日⏎却一生怪她 只带走痴痴的心 剩底眼泪⏎狂呼我空虚 空虚 恨极为她心碎⏎明知结局 何必去做玩耍器具⏎狂呼我空虚 空虚 怒骂是她不对⏎强忍眼泪 从此我愿⏎独在痛苦中活下去⏎拨着大雾默默地在觅我的去路⏎但愿路上幸运遇着是你的脚步⏎我要再见你 只想将心声透露 爱慕⏎独自望着路上密密画满的记号⏎像是混乱又像特别为了指我路⏎到处去碰 到处去看 堕入陷阱方知太糊涂⏎真心被俘虏 仿佛遭圈套 探索这爱路⏎你那美态已叫我醉倒⏎我堕入情网 你却在网外看 始终不释放⏎你笑笑看看我 像是望着猎物 我心已伤⏎我堕入情网 你却在网外看 始终不释放⏎恨 爱 心中激荡⏎这陷阱 这陷阱 这陷阱 偏我遇上","语料库",""
"将军令","","吴克群","我知道对有什么不对⏎我知道将军说的话不一定对⏎我知道对或错我自己能分辨⏎请你安静点 请你安静点⏎我知道对有什么不对⏎我知道外国的月亮没比较圆⏎我知道 yo yo yo⏎不是我的语言⏎请你安静点 请你安静点⏎我是个小兵我绷紧了神经⏎在战场上拼命听谁在发号施令⏎将军在微醺他方向分不清⏎西方人念经他全都听⏎不同的肤色说不同的话语⏎相同的节奏有不同的旋律⏎自己的文化要自己来说明⏎自己的舞台有我们自己顶⏎我知道对有什么不对⏎我知道将军说的话不一定对⏎我知道对或错我自己能分辨⏎请你安静点 请你安静点⏎我知道对有什么不对⏎我知道外国的月亮没比较圆⏎我知道 yo yo yo⏎不是我的语言⏎请你安静点 请你安静点⏎将军追流行他全身都Bling Bling⏎学西方人念经忘了自己先生贵姓⏎他满口 check out⏎想叫他 get out⏎我是个小兵却乐天知命⏎在你的世界学你说ABCD⏎在我的土地对不起请说华语⏎我知道对有什么不对⏎我知道将军说的话不一定对⏎我知道对或错我自己能分辨⏎请你安静点 请你安静点⏎我知道对有什么不对⏎我知道外国的月亮没比较圆⏎我知道 yo yo yo⏎不是我的语言⏎请你安静点 请你安静点⏎我知道对 我们有种⏎我知道对 我们敢冲⏎我知道对 骄傲的龙⏎我知道对有什么不对⏎我知道将军说的话不一定对⏎我知道对或错我自己能分辨⏎请你安静点 请你安静点⏎我知道对有什么不对⏎我知道外国的月亮没比较圆⏎我知道 yo yo yo⏎不是我的语言⏎请你安静点 请你安静点","语料库",""
