"题目","朝代","作者","内容","来源","词牌"
"醉别今宵","","蔡幸娟","举杯之前不再流泪⏎你说爱情本来无悔⏎举杯之前泪已双垂⏎你说刹那即是永远⏎在你厌倦之前⏎曾经多少邀约⏎在你厌倦之前⏎曾经多少爱恋⏎在你离去的今夜⏎醒亦无悔醉亦无悲⏎在我拥有的今夜⏎醒亦无悔醉亦无悲⏎举杯之前我已入醉⏎醉后何必再相见⏎举杯之前不再流泪⏎你说爱情本来无悔⏎举杯之前泪已双垂⏎你说刹那即是永远⏎在你厌倦之前⏎曾经多少邀约⏎在你厌倦之前⏎曾经多少爱恋⏎在你离去的今夜⏎醒亦无悔醉亦无悲⏎在我拥有的今夜⏎醒亦无悔醉亦无悲⏎举杯之前我已入醉⏎醉后何必再相见⏎醉后何必再相见⏎----end----","语料库",""
"分手何必又相逢","","蔡幸娟","如果爱人爱的心灰意冷⏎不如忘情忘的无情可恨⏎一点也不由衷看破红尘⏎一点缘分也不由人⏎多少风风雨雨都为情惹⏎多少忧愁更添几样新痕⏎悲欢分分合合缠绵悱恻⏎不如安安静静一个人⏎既然分手何必相逢⏎何苦夜夜添梦⏎填不完这一场空⏎就算曾经海誓山盟⏎约过天长地久⏎悲伤欢喜都随风⏎深情难免又被打动  错身恍惚重逢⏎清醒一半又迷蒙⏎爱是教人这样难懂⏎情路最难回头⏎凄凄凉凉仿佛一阵剪剪风⏎如果爱人爱的心灰意冷⏎不如忘情忘的无情可恨⏎一点也不由衷看破红尘⏎一点缘分也不由人⏎多少风风雨雨都为情惹⏎多少忧愁更添几样新痕⏎悲欢分分合合缠绵悱恻⏎不如安安静静一个人⏎既然分手何必相逢⏎何苦夜夜添梦⏎填不完这一场空⏎就算曾经海誓山盟⏎约过天长地久⏎悲伤欢喜都随风⏎深情难免又被打动  错身恍惚重逢⏎清醒一半又迷蒙⏎爱是教人这样难懂⏎情路最难回头⏎凄凄凉凉仿佛一阵剪剪风⏎爱是教人这样难懂⏎情路最难回头⏎凄凄凉凉仿佛一阵剪剪风","语料库",""
"冷水千杯","","梁朝伟","对于你我一直都觉得合则来不合则去⏎何况本来就系天经地义的事虽然今次面对分手⏎你我都只不过系轻轻苦笑然后继续走自己的路⏎表面上大家都能够做到若无其事但是心里面总系觉得......⏎无意间用手背擦下眼角碰到几滴眼泪⏎先至知道你根本没离开没离开过⏎仍然占居我既内心⏎无从制止爱你绝对痴⏎何时叫我心堕进了痛苦悔恨池⏎骤看你的脸紧锁的小嘴⏎热爱已死去只得这身躯⏎像废纸一堆我心遭撕碎⏎用冷水千杯向我身倒去⏎暂借北风吹吹干心底泪⏎剧痛的追忆始终挥不去⏎爱人你始终是我最爱的人⏎为何太痴我没法没法没法知⏎何时再抱拥为你吻干泪儿⏎恨你的双手匆匆推开转身去⏎另我痛苦里遭北风吹⏎像废纸一堆我心遭撕碎⏎用冷水千杯向我身倒去⏎暂借北风吹吹干心底泪⏎剧痛的追忆苦苦的相追⏎无从制止剧痛没法医⏎无从制止剧痛没法医⏎无从制止剧痛没法医⏎无从制止剧痛没法医⏎无从制止剧痛没法医","语料库",""
"李张联婚","","许志安","VY仔⏎我　看尽每个囍宴⏎每夜企到几点　再奉上那双辉美点⏎呆看　礼服太过吸引⏎礼待每位嘉宾　努力去敬酒搞气氛⏎侍应生　招呼一对又一对⏎见证每对爱侣都太登对⏎期望你亦能够跟我嫁娶⏎但是侍应生　怎可兴奋地饮醉⏎企到脚痛都只配企下去⏎来为这盛宴恭祝一双跟一对⏎未结婚　仍然能碰杯能庆祝一下⏎如何难过都能满足宾客⏎仍然凭诚意来陪笑服务极到家⏎我的童话　何时能变真能置身这婚嫁⏎可惜经济上没法子　送赠你名厂婚纱⏎你　已用上他的姓⏎计划快要添丁　发梦我最终都要醒⏎朋友　我戥你也高兴⏎宴会里欢呼声　我做惯幸福的布景⏎侍应生　祝福一句又一句⏎每句叫你快快生个子女⏎曾亦渴望共你生两个女⏎寂寞侍应生　怎可失意地饮醉⏎灌我灌到终生也醉下去⏎无用再面对新婚的一双一对⏎未结婚　仍然能碰杯能庆祝一下⏎如何难过都能满足宾客⏎仍然凭诚意来陪笑服务极到家⏎我的童话　何时能变真能置身这婚嫁⏎可惜经济上没法子　送赠你名厂婚纱⏎李张联婚　从前和你早承诺好的婚嫁⏎可惜主角亦换了他　红色很可怕","语料库",""
"是时候放松一下","","张敬轩","是时候放松一下 - 张敬轩⏎.⏎.⏎Hey 是时候放松一下⏎.⏎奋力应战 冷静地应变⏎与顾客伪缠绵⏎某某尚在抱怨某某又在计算⏎我却看好每天⏎.⏎多得岗位种种挑战太紧张⏎才教我希冀 假日悠长⏎喘不过气只须开了这天窗⏎人人有力气拍掌⏎.⏎一千吨压力放低 放低⏎交给小宇宙发挥 发挥⏎一天工作后 坐低 坐低⏎舍得私有时间 才可贵⏎几多郁结亦放心 放心⏎千杯不醉便再生 再生⏎身边这撮人笑得 最真⏎良朋喝就要喝吧 珠江纯生⏎.⏎奋力应战 冷静地应变⏎与顾客伪缠绵⏎某某尚在抱怨 某某又在计算⏎我却看好每天⏎.⏎多得岗位种种挑战太紧张⏎才教我希冀 假日悠长⏎喘不过气只须开了这天窗⏎人人有力气拍掌⏎.⏎一千吨压力放低 放低⏎交给小宇宙发挥 发挥⏎一天工作后 坐低 坐低⏎舍得私有时间 才可贵⏎几多郁结亦放心 放心⏎千杯不醉便再生 再生⏎身边这撮人笑得 最真⏎良朋喝就要喝吧 珠江纯生⏎.","语料库",""
"诗邮寄","","张敬轩","弯弯月似断浓雾⏎丝丝雾却断情愫⏎这一句为哀悼 前度前度前度⏎朝朝暮爱慕如雾⏎牵牵挂于月前诉⏎这一句为倾慕 太好太好这新相好⏎丝丝细语浪漫满篇逗号多省略号⏎丝丝细语请把细心修补装组贴好⏎心中事 藏着什么句子⏎记着我心爱这情诗⏎别做借口推辞 盼你便会知⏎诗中字 藏着什么意思⏎最后泛起情绪涟漪⏎释放自己心事 年华随又一纸⏎春风愿舞动人事 秋水望穿月层次⏎心中带着坚持 我痴 我痴 我痴⏎抽刀断水断肠字 举杯痛饮下如刺⏎花瓣散落秋池 尝试尝试爱的新诗⏎心中碎语段落满章憾事一章乐事⏎不添纵上愿望细心勾出边出野史⏎心中事 藏着什么句子⏎记载我心爱这情诗 别作借口推辞 看了便会知⏎诗中词 藏着是你名字 你没有必要去胡思⏎猜我内心诗词 何年何月终止⏎心中事 藏着什么句子⏎记载我心爱这情诗 别作借口推辞 看了便会知⏎诗中词 藏着是你名字 你没有必要去胡思⏎猜我内心诗词 何年何月终止","语料库",""
"crazy_medley：相逢何必曾相识_+_叉烧包_+_牛油蛋挞+_娥姐卖粉果_(live)","","张敬轩","我信爱 同样信会失去爱⏎问此刻世上痴心汉子有几个⏎相识相爱相怀疑⏎离离合合我已觉讨厌⏎只想爱得自然⏎我怕爱 同样怕得不到爱⏎问此刻世上痴线女子有几个⏎相知相处相拖欠⏎缘缘分分我已觉无聊⏎不想爱得随便⏎同是天涯沦落人⏎在这伤心者通道上同行⏎也许不必知道我是谁⏎无谓令你令你令你令你⏎又再又再考虑⏎相逢何必曾相识⏎在这一息间相遇有情人⏎也许不必⏎知道我是谁⏎无谓令你令你令你令你⏎再度再度洒泪儿⏎叉烧包⏎谁爱吃刚出笼的叉烧包⏎谁爱吃刚出笼的叉烧包⏎还有那莲蓉包啊⏎猪肉包啊⏎玉薯包啊⏎豆沙包啊⏎应有尽有⏎广东包⏎假使你说你不爱吃广东包⏎还有那各式各样上海包⏎让我来告诉你⏎有叉烧包⏎生煎馒头⏎大馒头⏎生煎馒头⏎小笼馒头⏎大肉包⏎菜肉包啊⏎好朋友⏎你到底爱吃那一样 那一样⏎你到底爱吃那一样 那一样⏎广东包呀 上海包呀⏎广东包呀 上海包呀⏎广东包呀 上海包呀⏎广东包呀 上海包呀⏎广东包⏎有的人他们爱吃广东包⏎有的人他们爱吃上海包⏎朋友啊 到底爱吃⏎广东包啊 上海包啊⏎广东包啊 上海包啊⏎我最爱吃是叉烧包⏎滑滑捋捋似猪糕咁滑⏎牛油蛋挞都冇咁滑⏎你嘅迷人面珠⏎我想锡一啖⏎哗 味香滑⏎似新鲜蛋挞⏎白白雪雪似火一般咁辣⏎红红辣椒都冇咁辣⏎柔情万种要亲佢香泽⏎用古惑⏎同佢⏎玩蓬蓬差⏎咩野味⏎我话俾你听咯⏎好啊⏎我叫做阿蛾⏎专制卖粉果⏎拣正上等材料和粉自己去磨⏎犹如灵丹食一次就成个人唔饿⏎味道唔错⏎好过食烧鹅⏎所有熟客买亲段打和买成箩⏎人人问你点解得咁靓⏎因我用唧材料正一上等无欺⏎认下商标⏎最叻系我你阿蛾⏎无谓令你令你令你令你⏎令你令你令你令你⏎令你令你令你令你⏎令你令你令你令你⏎同是天涯沦落人⏎相逢何必曾相识⏎也许不必知道我是谁⏎无谓令你令你令你令你⏎再度再度洒泪儿⏎留给你 请珍惜这段友谊⏎也许一天可以既话⏎准许我多爱一次⏎且把今晚的诺言⏎留待以后一一发展⏎编写爱的经典","语料库",""
"不夜场","","张敬轩","高世章,Anna Lo⏎睡眼惺忪不睡⏎就似千杯不醉⏎谈什么七宗罪⏎问我怎可以抗拒⏎离魂在一晚共醉⏎全为你一眼望去⏎谁亦借一晚欢情共醉⏎抛开了俗套琐碎⏎快乐时快乐⏎不需要心虚⏎浮在舞影里⏎今宵快乐浸杯里⏎每夜同散聚⏎心花满天坠⏎望眼一刻深邃⏎步过烟花之旅⏎长恨歌声声慢⏎就算苦杯也有趣⏎灵魂在一晚共醉⏎寻梦醉生⏎宇宙里⏎浓淡情绪⏎千金散尽⏎在乎共对⏎谁亦借一晚欢情共醉⏎抛开了俗套琐碎⏎快乐时快乐⏎不需要心虚⏎浮在舞影里⏎自来自去⏎今宵快乐浸杯里⏎每夜同散聚⏎似实还是虚⏎睡眼惺忪不睡⏎步过烟花之旅⏎长恨歌七宗罪⏎没法简单说撒退⏎流连艳色⏎眼眸里⏎如若置身⏎宇宙里⏎门外憔悴⏎千般挂虑⏎尽如浪退⏎如梦如醉⏎烟花散落⏎若绵若絮⏎2015-01-06","语料库",""
"一路顺风","","陈盈洁","咱作伙亲像是朋友⏎看到你是少年时的阮⏎你的天真活泼解阮的忧愁⏎这是天安排的情份⏎感谢你贴心的照顾⏎指引阮一条光明的路⏎常常置阮强欲失志的时阵⏎解阮心内的烦恼⏎干杯啊 祝你一路拢顺风⏎那遇到困难你就写批甲我讲⏎未来的路一定有风有雨⏎我永远记得你对我的体谅⏎干杯啊祝你一路拢顺风⏎一时袂惯习你就写批甲我讲⏎你的鼓励不时乎我力量⏎将这份感情放在心中⏎感谢你贴心的照顾⏎指引阮一条光明的路⏎常常置阮强欲失志的时阵⏎解我心内的烦恼⏎干杯啊祝你一路拢顺风⏎若遇到困难你就写批甲我讲⏎未来的路一定有风有雨⏎我永远记得你对我的体谅⏎干杯啊祝你一路拢顺风⏎一时袂惯习你就写批甲我讲⏎你的鼓励不时乎我力量⏎将这份感情放在心中⏎干杯啊祝你一路都顺风⏎若遇到困难你就写批甲我讲⏎未来的路一定有风有雨⏎我永远记得你对我的体谅⏎干杯啊祝你一路拢顺风⏎一时袂惯习你要写批甲我讲⏎你的鼓励不时给我力量⏎将这份感情放在心中","语料库",""
"酒醉黑白话","","陈盈洁","酒醉黑白话⏎高向鹏 方怡萍⏎烧酒尽量来填平多⏎没烦没恼来喝干杯⏎只有酒分大小杯⏎无分人大小⏎若有什么不如意⏎暂等醉后来说真话⏎若有什么叫做公平⏎不是钱就是人情债⏎何必归日来⏎本来不是黑就是白⏎烧酒尽量来填平多⏎没烦没恼来喝干杯⏎只有酒分大小杯⏎无分人大小⏎若有什么不如意⏎暂等醉后来说真话⏎若有什么叫做公平⏎不是钱就是人情债⏎何必归日来⏎埋天怨地⏎世间⏎本来不是黑就是白⏎现实社会⏎若有什么叫做公平⏎每日操烦⏎不是钱就是人情债⏎何必归日来⏎埋天怨地⏎世间⏎本来不是黑就是白","语料库",""
"酒仙点红花","","白冰冰","耶  猪哥的啊 你不是吃菜人⏎那会赛喝酒的了⏎乎  酒本来着是素的啦 素酒你无听过哦⏎妖秀 唛�嗦 喝啦⏎捧酒干杯 好架势⏎心爱的只有你一个⏎因为酒红你的嘴批⏎世间花蕊你尚美丽⏎今夜有缘  来作伙⏎今生我只爱你一个⏎今夜无醉讲袂过⏎你是我的明月⏎管汰伊黑也白⏎管汰伊天也地⏎酒仙点红花  有缘逗阵过⏎捧酒干杯 好架势⏎心爱的只有你一个⏎因为酒红你的嘴批⏎世间花蕊你尚美丽⏎今夜有缘  来作伙⏎今生我只爱你一个⏎今夜无醉讲袂过⏎你是我的明月⏎管汰伊黑也白⏎管汰伊天也地⏎酒仙点红花  有缘逗阵过⏎今 夜 有 缘     逗阵过","语料库",""
"今夜的酒杯","","白冰冰","今夜的酒杯⏎拢呒来体会⏎今夜的酒杯⏎声声诉出心内话⏎暗淡的灯火⏎加添怨叹心痴迷⏎一半也怨叹⏎一半嘛后悔⏎莫非是我块举伽⏎也是甲你相欠债⏎拢呒来体会⏎今夜的酒杯⏎声声诉出心内话⏎暗淡的灯火⏎加添怨叹心痴迷⏎一半也怨叹⏎一半嘛后悔⏎莫非是我块举伽⏎也是甲你相欠债⏎今夜的酒杯⏎声声诉出心内话⏎暗淡的灯火⏎加添怨叹心痴迷⏎一半也怨叹⏎一半嘛后悔⏎莫非是我块举伽⏎也是甲你相欠债","语料库",""
"饮酒哈烧茶","","白冰冰","(男)功课路拚了休困烧酒饮一杯⏎(女)咱大家做阵饮酒斗阵哈烧茶⏎三不五时口味换一下⏎(合)同齐来干杯干杯⏎(男)欲谈天说地⏎(女)谈爱情问题⏎(男)我饮酒你来哈烧茶⏎(女)尚惊你饮酒了后对阮黑白花⏎(合)招你来干杯情话讲归暝⏎(男)饮乎爽快饮乎爽快烧酒自己的⏎(女)放下一切紧来泡茶哈烧茶⏎(男)来饮酒哈烧茶⏎(女)你一杯⏎(男)我一杯⏎(合)干杯⏎(男)功课路拚了休困烧酒饮一杯⏎(女)咱大家做阵饮酒斗阵哈烧茶⏎三不五时口味换一下⏎(合)同齐来干杯干杯⏎(男)欲谈天说地⏎(女)谈爱情问题⏎(男)我饮酒你来哈烧茶⏎(女)尚惊你饮酒了后对阮黑白花⏎(合)招你来干杯情话讲归暝⏎(男)饮乎爽快饮乎爽快烧酒自己的⏎(女)放下一切紧来泡茶哈烧茶⏎(男)来饮酒哈烧茶⏎(女)你一杯⏎(男)我一杯⏎(合)干杯⏎(男)欲谈天说地⏎(女)谈爱情问题⏎(男)我饮酒你来哈烧茶⏎(女)尚惊你饮酒了后对阮黑白花⏎(合)招你来干杯情话讲归暝⏎(男)饮乎爽快饮乎爽快烧酒自己的⏎(女)放下一切紧来泡茶哈烧茶⏎(男)来饮酒哈烧茶⏎(女)你一杯⏎(男)我一杯⏎(合)干杯","语料库",""
"谁人爱酒醉","","白冰冰","甘通将苦酒饮落去⏎甘通为爱人啊伤悲⏎虚伪的花花世界是龌龊的城市⏎酒杯捧起感情放一边⏎谁人袂凝谁人袂醉⏎谁人会比我卡有勇气⏎一杯又搁一杯饮拢袂离⏎啊醉乎伊卡规去⏎啊饮乎茫卡规去⏎懵懂的爱解脱作一时⏎甘通将苦酒饮落去⏎甘通为爱人啊伤悲⏎虚伪的花花世界是龌龊的城市⏎酒杯捧起感情放一边⏎谁人袂凝谁人袂醉⏎谁人会比我卡有勇气⏎一杯又搁一杯饮拢袂离⏎啊醉乎伊卡规去⏎啊饮乎茫卡规去⏎懵懂的爱解脱作一时⏎谁人袂凝谁人袂醉⏎谁人会比我卡有勇气⏎一杯又搁一杯饮拢袂离⏎啊醉乎伊卡规去⏎啊饮乎茫卡规去⏎懵懂的爱解脱作一时","语料库",""
"阿沙力","","翁立友","朋友博感情 爱打拼相鼓励⏎社会冷暖你我同行麦相争⏎来杯威士忌 感受冰醇的滋味⏎摇动酒杯听着冰角的声音⏎咱大风受过雨嘛不惊⏎咱做事认真阿达力⏎咱珍惜感情亮如天星⏎亲像沙漠中的一滴露水⏎做事要顺利⏎咱就要阿达力⏎咱做夥喝酒就是一句阿沙力⏎异乡的男儿⏎麦认输吐大气⏎咱痛快干杯互祝成功⏎早日早日 成功返去⏎朋友博感情 爱打拼相鼓励⏎社会冷暖你我同行麦相争⏎来杯威士忌 感受冰醇的滋味⏎摇动酒杯听着冰角的声音⏎咱大风受过雨嘛不惊⏎咱做事认真阿达力⏎咱珍惜感情亮如天星⏎亲像沙漠中的一滴露水⏎做事要顺利⏎咱就要阿达力⏎咱做夥喝酒就是一句阿沙力⏎异乡的男儿⏎麦认输吐大气⏎咱痛快干杯互祝成功⏎早日早日 成功返去⏎～～～～～Music～～～～～⏎做事要顺利⏎咱就要阿达力⏎咱做夥喝酒就是一句阿沙力⏎异乡的男儿⏎麦认输吐大气⏎咱痛快干杯互祝成功⏎早日早日 成功返去","语料库",""
"缘尽世间","","SNH48","有你我的缘⏎交汇在前世和今生之间⏎忘不了你一身的绒血⏎回响在轮回的夜⏎回忆的瞬间⏎看见你的眼⏎停留在最初和你遇见⏎放不下今生的一段缘⏎消失在山的另一面⏎悲欢离合谁是谁非⏎不如今夜与你举杯忘了醉⏎让曾经在梦醒之前连成线⏎消失在今生的最后一眼⏎回忆的瞬间⏎看见你的眼⏎停留在最初和你遇见⏎放不下今生的一段缘⏎消失在山的另一面⏎悲欢离合谁是谁非⏎不如今夜与你举杯忘了醉⏎让曾经在梦醒之前连成线⏎消失在今生的最后一眼⏎悲欢离合谁是谁非⏎不如今夜与你举杯忘了醉⏎让曾经在梦醒之前连成线⏎消失在今生的最后一眼⏎问苍天⏎悲欢离合谁是谁非⏎不如今夜与你举杯忘了醉⏎让曾经在梦醒之前连成线⏎消失在今生的最后一眼","语料库",""
"醉清风","","SNH48","月色正朦胧⏎与清风把酒相送⏎太多的诗颂⏎醉生梦死也空⏎和你醉后缠绵你曾记得⏎乱了分寸的心动⏎怎么只有这首歌⏎会让你轻声合醉清风⏎是我想得太多⏎犹如飞蛾扑火那么冲动⏎还有一盏烛火⏎曲终人散谁无过错⏎我看破⏎梦境的虚有⏎琴声一曲相送⏎还有没有情浓⏎风花雪月颜容⏎和你醉后缠绵你曾记得⏎乱了分寸的心动⏎蝴蝶去向无影踪⏎举杯消愁意正浓无人宠⏎是我想得太多⏎犹如飞蛾扑火那么冲动⏎最后⏎还有一盏烛火⏎燃尽我⏎曲终人散谁无过错⏎我看破⏎月色正朦胧与清风把酒相送⏎太多的诗颂醉生梦死夜空⏎和你醉后缠绵你曾记得⏎梦境的虚有琴声一曲相送⏎还有没有情浓风花雪月颜容⏎和你醉后缠绵你曾记得 OHH⏎是我想得太多⏎犹如飞蛾扑火那么冲动⏎最后⏎还有一盏烛火⏎燃尽我⏎曲终人散谁无过错⏎我看破","语料库",""
"执迷不悔","","谭咏麟","这次我重头面对 过去和以后⏎人如何自欺 再不管这对否⏎人如何不舍 也放开所有⏎纵堕入深沟 完全不想悔疚⏎我决意沉迷下去 放眼迎以后⏎人寻求自尊 你心中感觉否⏎人如何长久 却了解不够⏎纵独自飞走 完全不想悔疚⏎身边的声音祝福我的一切⏎我已听厌你说我那样美丽⏎若付在旧日子不再可贵⏎我说我这次要痛快有我的依归⏎今天且忍心一声再会⏎不须伤心风中依偎⏎勉强与你 到底终会⏎在热烈后变飞灰⏎今天且忍心笑笑干杯⏎可知一天我会荡回⏎你纵会说已早改变⏎独自梦下都不悔","语料库",""
"俗世洪流","","谭咏麟","一双小心灵  好比小溪流  无邪童年时候⏎清水般心头  你有我我有你向这世界探首⏎期求能共你一起地飘  找到梦中所有⏎汹涌的急流  数不清的支流  要我与你以爱奋斗⏎经多少关头  偏偏不肯低头  我说过有了你很足够⏎然而无论共你一起飘  于世上多久⏎终于也默然分手⏎尘世是洪流  什么都冲走⏎无论我多么的想捉紧你手⏎难再问缘由  期望挽留⏎尝尽这一千一千杯苦酒⏎还是要一天一天地飘走⏎仍冲不去心里愁⏎清清的溪流  消失于汪洋  从无停留时候⏎一点点清纯  几经几经飘浮  却也怕终于不可拥有⏎回头无论共你一起飘  于世上多久⏎终于也默然分手","语料库",""
"得一伴","","谭咏麟","斜阳再多　映我一个⏎全神去听一支怨歌⏎忽然记得一切经过⏎跟你挥霍越快乐⏎越快喝多　到今晚更寂寞⏎愿美丽更多　停在半路⏎日后习惯想得更多⏎明明在哼歌只哼半首⏎还留下半段要纪念一个人⏎原来在当天只差半分⏎没有运　今天只得我一个人⏎明明在干杯只干半杯⏎还留下半啖要送赠一个人⏎原来甚么都想跟你分⏎没有伴　偏偏身边觉得有人⏎馀暇再多　得我一个⏎无聊坐于这老地方⏎只能靠歌只有饮过⏎方会感觉越快乐⏎越快喝多　到分开更错愕（那风景会变黄）⏎旧美丽太多　停在半路⏎旧日习惯想起太多","语料库",""
"偷喝酒的故事(粤)","","谭咏麟","缓缓回望你与我偷喝酒的故事⏎回途时候你教我轻唱起一厥诗⏎在这诗中轻奏起快乐全衬托旧时份⏎难免叹一声这缘份⏎想最初和你有过这一厥歌⏎想最初曾共渡患难为我扑火⏎想最初曾跌过痛过你亦陪坐⏎想最初快乐也真太多⏎童年时候你与我走过街边老树⏎黄泥河畔你与我肩并肩的看书⏎在这天倾诉起以后我往他方寄居⏎这刻你只懂流泪⏎想最初和你有过这一厥歌⏎想最初曾共渡患难为我扑火⏎想最初曾跌过痛过你亦陪坐⏎想最初快乐也真太多⏎想最初和你有过这一厥歌⏎想最初曾共渡患难为我扑火⏎想最初曾跌过痛过你亦陪坐⏎想最初快乐也真太多","语料库",""
"面包的故事","","范晓萱","这是关于老孙的故事⏎觉得没有趣味⏎像喝白开水⏎抱着 Oscar 奖杯⏎为那一天干杯⏎从小辛苦 只为⏎今天更完美⏎小姑娘的大梦想⏎千万不要浪费⏎背后的苦与累⏎爱没有⏎爱没有⏎恨没有⏎恨没有⏎爱没有⏎爱没有⏎恨没有⏎恨没有⏎抓不来⏎抓不来⏎甩不掉⏎甩不掉⏎哎哟⏎你知道什么是爱吗⏎哎哟⏎这是梦想OK⏎她爱钻石 她也爱住大房子⏎房子⏎她曾经朴实 没有华丽的样子⏎样子⏎她要面包王子 其实是两件事⏎有梦想的孩子 总要去面对现实⏎爱是浪漫 爱也可以很物质⏎物质⏎恶魔和天使 谁才是胜利的孩子⏎别再装模作势 这是生活方式⏎真实才有意思 有面包就是天使⏎面包的故事⏎面包的故事⏎先填饱肚子⏎管什么方式⏎得到才真实⏎七嘴八舌尔虞我诈噼里啪啦⏎别管这些笑到最后才是赢家⏎管他什么张三李四隔壁大妈⏎别去管面子⏎面包的故事⏎面包的故事⏎只要你没事⏎只要你没事⏎梦想很现实 总不能等死⏎唉呀妈呀天啊千万别怕别怕⏎别管那些有的没的5678⏎吧啦吧啦吧啦吧啦谁在讲话⏎面包的故事⏎Attention please⏎Little girl in the town⏎Everybody 帮帮忙⏎追求梦想⏎一点都不复杂⏎相信自己⏎才是最大赢家⏎当聚光灯照在她的身上⏎她就是 superstar⏎面包的故事⏎面包的故事⏎先填饱肚子⏎管什么方式 得到才真实⏎七嘴八舌尔虞我诈噼里啪啦⏎别管这些笑到最后才是赢家⏎管他什么张三李四隔壁大妈⏎别去管面子⏎面包的故事⏎只要你没事⏎梦想很现实 总不能等死⏎唉呀妈呀天啊千万别怕别怕⏎别管那些有的没的5678⏎吧啦吧啦吧啦吧啦谁在讲话⏎面包的故事","语料库",""
"麻辣男人","","迪克牛仔","快来一杯 朋友⏎今晚我们最潇洒⏎既然决定饮乎牙⏎管他生命的酒多么辣⏎当酒精发作⏎我们开始唱歌⏎天塌下来都不怕⏎忘掉了理想⏎什么都不想 饮啦⏎谁来叫我我都不回家⏎再来一杯 朋友⏎醉了世界比较大⏎唱首情歌麻一麻⏎反正唱歌也没有犯法⏎那明争暗斗⏎我们没有办法⏎谁说姜是老的辣⏎不如就三五好友⏎不如就忘掉工作⏎烧酒催落催落催落催落⏎唱一首 麻麻麻麻辣辣的歌⏎喝一口 麻辣麻辣麻辣麻辣的酒⏎天亮了也要喝⏎天塌了也要喝⏎这世上除女人⏎还有什么吓的了我⏎敬你一杯 朋友⏎快点不要再装傻⏎趁着感觉在升华⏎我们找个酒拳划一划⏎我六轮翘头 看谁人较敖⏎打开天窗说亮话⏎忘掉了工作⏎什么都不做 饮啦⏎阎王老二我才是老大⏎最后一杯 朋友⏎算了不要再挣扎⏎男人注定作牛马⏎只为柴米油盐酱醋茶⏎不唱歌喝酒⏎还有什么方法⏎可以快刀斩乱麻⏎交几个酒肉朋友⏎练几首男人的歌⏎烧酒催落催落催落催落⏎唱一首 麻麻麻麻辣辣的歌⏎喝一口 麻辣麻辣麻辣麻辣的酒⏎心情好也要喝⏎心情坏也要喝⏎怕什么⏎这世上除了老婆⏎还有什么吓得了我⏎唱一首 麻麻麻麻辣辣的歌⏎喝一口 麻辣麻辣麻辣麻辣的酒⏎心情好也要喝⏎心情坏也要喝⏎怕什么⏎这世上除了老婆⏎还有什么吓得了我","语料库",""
"明天你爱谁","","迪克牛仔","冷咖啡 凝结成一杯⏎苦涩滋味 慢慢嚼碎⏎风吹 散落一地的心灰⏎只为 空气里留馀味⏎但眼泪 决堤崩溃⏎它悬在眼眶摇摇欲坠⏎后悔 再去回味你的美⏎当爱撤退 请谁陪我干杯⏎明天你爱谁 我都无所谓⏎就当这世界 每个人都喝醉⏎明天你爱谁 谁都要面对⏎准备去领会 凡事没有绝对⏎但眼泪 决堤崩溃⏎它悬在眼眶摇摇欲坠⏎莫非 我们并不是同类⏎当爱撤退 请谁陪我干杯⏎明天你爱谁 我都无所谓⏎就当这世界 每个人都喝醉⏎明天你爱谁 谁都要面对⏎准备去领会 凡事没有绝对⏎你还记得谁 谁为你流泪⏎穿越整条街 才知无路可退⏎明天你爱谁 谁痛彻心扉⏎爱是喜是悲 在下一个轮回⏎我独自徘徊 在爱恨的周围","语料库",""
"选择","","百合二重唱","风起的日子 笑看落花⏎雪舞的时节 举杯向月⏎这样的心情⏎这样的路⏎我们一起走过⏎希望你能爱我⏎到地老 到天荒⏎希望你能陪我⏎到海角 到天涯⏎就算一切重来⏎我也不会改变决定⏎我选择了你⏎你选择了我 喔⏎我一定会爱你⏎到地久 到天长⏎我一定会陪你⏎到海枯 到石烂⏎就算回到从前⏎这仍是我唯一决定⏎我选择了你⏎你选择了我⏎这是我们的选择⏎走过了春天 走过秋天⏎送走了今天 又是明天⏎一天又一天⏎我们的心不变⏎希望你能爱我⏎到地老 到天荒⏎希望你能陪我⏎到海角 到天涯⏎就算一切重来⏎我也不会改变决定⏎我选择了你⏎你选择了我 喔⏎我一定会爱你⏎到地久 到天长⏎我一定会陪你⏎到海枯 到石烂⏎就算回到从前⏎这仍是我唯一决定⏎我选择了你⏎你选择了我⏎这是我们的选择⏎我选择了你⏎你选择了我⏎这是我们的选择","语料库",""
"回味","","彭佳慧","脱下我的外衣⏎盖在你的胸前⏎你熟睡呼吸⏎每次你突然按门铃⏎说要喝一杯⏎就像顽皮的孩子⏎你我这样关系⏎也算一种默契⏎你不想聊的⏎我不要给你有压力⏎只要你开心⏎偶尔一点小情绪⏎我自己抚平⏎我可以一杯接着一杯⏎只为了你想要喝醉⏎在你迷蒙眼神里⏎彷佛才有我的美⏎我可以一杯接着一杯⏎只要你留在我身边⏎就当做一时气氛美⏎也足够我反复的回味⏎其实我愿意⏎随时为了你干杯⏎因为半梦半醒间⏎你才拥着我入睡","语料库",""
