题目,朝代,作者,内容,来源,词牌
农夫与杀他儿子的蛇,,伊索,一条蛇爬进去，把农夫的儿子咬死了。农夫为此大为悲痛，拿起一把斧头，走到蛇的洞外站着，等候他出来时打他。⏎那蛇出来了，他将斧头砍去，没有打中他，却把放在近处的一块石头斫（zhuó）成两半。他顾虑后患，便去劝蛇，要同他和解。⏎蛇说道：“可是我不能对你有什么好感，在我看见那劈开了的石头的时候，你对我也是一样，如果你看见了你儿子的坟墓。”⏎这故事说明，大的怨恨不是容易可以和解的。,伊索寓言·周作人译,
农夫与冻僵的蛇,,伊索,农夫在冬天发现一条冻僵了的蛇，他可怜他，拿来放在他的怀里。蛇温暖过来，回复了他的本性，咬他的恩人，把他害死了。⏎他将死的时候说道：“我是该死，怜惜那恶人。”⏎这故事说明，邪恶的人们是不会变的，即使人家对他十分仁善。,伊索寓言·周作人译,
农夫与他的儿子们,,伊索,有农夫将要命终，想要他的儿子得到农业的经验，便叫他们来说道：“我的孩子们，我现将离去此世了，你们都去寻找我在葡萄园里所隐藏着的东西，去把全部找了来吧!”⏎他们以为在那里埋藏有什么宝物，在他们的父亲去世之后，把那葡萄园的地全都掘过了。宝物虽则没有遇着，可是那葡萄园很好地掘了一番，所以结了几倍多的果实。⏎这故事说明，劳作在人是一种宝物。,伊索寓言·周作人译,
农夫与时运女神,,伊索,农夫掘地，掘着了金子。他于是每日给地的女神奠酒，以为这是她施惠于他的。⏎时运女神出现在他面前，说道：“喂，汉子，为什么把我想叫你富有给了你的赠物去算作地的女神的呢？假如时势变了，这金子又落到别人的手里，那时节你一定又将恨我时运女神了。”⏎这故事说明，人应当认清施惠的人，报答他的恩惠。,伊索寓言·周作人译,
农夫与树,,伊索,在农夫的田地上有一棵树，这并不结实，只是给那些麻雀和鸣噪的蜂做避难所罢了。农夫因为他不结实，想要把他砍了。⏎他拿起斧头来，砍了一下。那些蝉和麻雀请求不要砍倒他们的避难所，且让他在那里，他们将在里边歌唱，使你农夫髙兴。他不理他们，又砍了第二斧和第三斧。⏎及至树上砍成一个洞，发现有蜜蜂窝和蜜。他尝吃了蜜，就抛下斧头，尊重这树像是神圣似的，很加以保护了。⏎这样地，人是生性如此，爱重正义不如追求利得。,伊索寓言·周作人译,
农夫的内讧的儿子们,,伊索,农夫的儿子们时常内讧（hòng）。他屡次劝导他们，可是只用口说不能说服，他觉到这必须用事实来才好，便叫他们去拿一束木棒来。⏎他们照了命令拿来了，他先把整束交给他们，叫把这去折断了。他们用尽了力量不能将它折断，他随后把那一束解开，各人都给一支棒。他们将这棒很容易地折断了。⏎他那时说道：“儿子们，你们看吧，假如齐心一致，你们不会被敌人们所征服，但若是内讧，便要被打倒了。”⏎这故事说明，一致是强有力的，而纷争易于被征服。,伊索寓言·周作人译,
老婆子与医生,,伊索,一个年老的女人有了眼病，请来一个医生，定了看资。那医生走来，每给她搽（chá）油膏的时候，乘她闭着眼睛，总把她的家具带走一件。⏎到了东西全都拿去，她也已治好了，医生便要讨那约定的看资。她不肯付这钱，便被带到长官那里去。⏎她说这看资她是答应的，假如给她医好眼光，可是在他医治之后，现今却比以前更坏了。⏎“因为，”她说，“以前看见家里的一切器具，现在却是看不见了。”⏎这样地，有些坏人因了贪婪，不觉供给对于自己的反证。,伊索寓言·周作人译,
女人与醉酒的丈夫,,伊索,一个女人她有醉酒的丈夫。她想矫正他的嗜好，这样地定了一个计划。⏎她看那男人沉醉得像死人似地不省人事的时候，举起来搁在肩上，带到万人洞（墓穴）里放下，走了回来。估计他醒过来的时光，她走去敲那万人洞的门。⏎那人问道：“敲门的是谁？”⏎她答道：“我是给死人送食料来的。”⏎他说道：“喂，好朋友，请你不要送吃的，还是送喝的来吧。你叫我想起只有吃的，却没有喝的，岂不叫我难受么？”⏎女人敲打她自己的胸脯，说道：“哎呀，我多么不幸呀！我用尽心机，一点都没有效用。因为你，丈夫呀，不但是没有改好，而且反变得更坏了，你的嗜好成为一种后天的性格了。”⏎这故事说明，人不可做坏事度日。因为即使人并不愿意，习惯自会成功的。,伊索寓言·周作人译,
女人与使女们,,伊索,一个寡妇很勤勉，她有好几个使女，常在鸡叫的时候在夜里就叫醒她们起来做工。⏎她们继续工作很是疲乏，决意要扼（è）死这家里的公鸡，因为她们以为夜里来叫醒女主人的那公鸡正是这些恶事的原因。⏎但是在她们做了这件事之后，她们反而遇到了比以前更为难堪的不幸。那女主人不知道鸡叫的时间，便在黑暗中更早地来叫起她们去做工了。⏎这样地，在许多人，自己的计划成为不幸的原因。,伊索寓言·周作人译,
女人与母鸡,,伊索,一个寡妇有一只母鸡，每天给她生一个蛋。她以为多给那鸡吃大麦，她会得每天生两个的，就这样地办了。那鸡肥了起来，就是每天一个也不能生了。⏎这故事说明，有些人因为贪婪，想得更多的东西，却把现在所有的也失掉了。,伊索寓言·周作人译,
女巫,,伊索,有女巫说能念咒语，疏解众神的怒，她也实际屡次这样地做，因此得到不少的生活费用。⏎后来为了这事，有人告发她要改革神道，把她捉去审判，判决她死刑。⏎有人见她被带了出法院去，对她说道：“喂，女人，你宣称能解神灵的怒，为什么你连世人也不能说服呢？”⏎这故事适用于有些流浪的女人，她们口说能做很大的事情，可是证明出来连平常的事还做不到。,伊索寓言·周作人译,
小母牛与公牛,,伊索,小母牛看见公牛工作，很可怜他的辛苦。可是祭祀到来的时候，人家放了公牛，却捉了小母牛去宰杀。⏎那公牛笑着对她说道：“喂，小母牛，正因为你是将要做牺牲的，所以你就不必工作的吧。”⏎这故事说明，危险等着那游惰的人。,伊索寓言·周作人译,
胆小的猎人与樵夫,,伊索,有猎人寻找狮子的脚迹。他问一个樵夫，有没有看见狮子的脚迹，他睡在哪里。⏎樵夫说道：“我就给你看狮子本身。”⏎猎人惊惶得脸色发黄，牙齿相打，说道：“我只寻找那脚迹，并不是狮子本身。”⏎这故事是说那些勇敢而懦怯的人，即是在言语上而不是在行为上刚强的人。,伊索寓言·周作人译,
小猪与羊群,,伊索,有小猪走进一个羊群里，一起吃食。后来牧人来捉他，他大声叫号，又极力抵抗。⏎那群羊非难他的叫号，说道：“我们常常被捉，可是并不叫喊。”⏎小猪对他们说道：“可是我的被捉和你们是不同的，因为捉你们为的是毛或是奶，我呢，却为的是肉呀。”⏎这故事说明，有些人的危险不是关系钱财，却是关系生命，那么他们的叫喊正是当然的。,伊索寓言·周作人译,
海豚与鲸鱼与虾虎鱼,,伊索,海豚与鲸鱼互相交战。这争执很久而且猛烈，那时有一匹虾虎鱼（这是一种小鱼），游上来劝告他们息争。⏎海豚中有一头说道：“我们宁可争战互相杀死，比有你来做调人还要好受得多。”⏎这样地，有些人本来毫无价值，遇着乱世，自以为是什么人物了。,伊索寓言·周作人译,
辩士狄马德斯,,伊索,辩士狄马德斯有一回在雅典对民众演说，大家全不注意听他，他便请大家许可他讲一则伊索的故事。⏎他们答应了，他开始说道：“德墨忒尔和一只燕子一条鳗在走路。到了一条河边，那燕子飞了，鳗钻到了水里去。”说了这话，他不再作声。⏎他们问他道：“那么德墨忒尔怎么了？”⏎他答说：“她正对你们生气哩，因为你们不关心国事，只要听伊索的故事。”⏎这样地，有些人疏忽必要的事情，却更去寻求快乐，也都是没有思想的人。,伊索寓言·周作人译,
第欧根尼与秃子,,伊索,犬儒第欧根尼为一个秃子所骂。⏎他说道：“我不还骂，决不。我倒赞赏你的头发，他离开这恶头颅而去了。”,伊索寓言·周作人译,
旅行的第欧根尼,,伊索,绰号狗的第欧根尼在旅行，走到一条泛滥的河边，站在岸上没有办法。有平常背人过渡的一个人，看见他的为难，走来举起他来搁在肩上，很亲切地给他渡过去了。⏎他站在那里，咕哝着说自己的贫穷，因此不能报答行善的人。他还在那里想这事的时候，那人看见有别的旅行者也不能过来，便跑了去，又将他渡过来了。⏎第欧根尼走近他来说道：“我现在对于刚才的事不必再感谢你了，因为我看出来你那样做并不出于审择，乃是由于一种怪癖罢了。”⏎这故事说明，有些人对于有价值的与无用的人都加善待，这不算亲切，倒可说是没有分别。,伊索寓言·周作人译,
麻栎树与宙斯,,伊索,麻栎树非难宙斯，说道：“我们生存着很是无谓，因为比别的一切植物我们多被砍伐。”⏎宙斯说道：“原因全在你们自己，招来这些不幸，假如你们不给斧柄，不是对于木匠和农人有用，那么斧头也不会来砍你们了。”⏎有些人是他自己不幸的原因，却是无知识地把非难加在神的上面。,伊索寓言·周作人译,
樵夫与松树,,伊索,有樵夫在劈那松树。他用松树做了楔（xiē）子，很容易地劈开了。⏎松树说道：“我不非难那斧子，像那从我身上生出来的楔子那么样。”⏎这是说，一个人吃别人的亏，没有像吃自家人的亏那么难受。,伊索寓言·周作人译,
白松与木莓,,伊索,白松与木莓互相争论。白松夸奖自己说道：“我很美，很是高大，可以做庙宇的屋顶和船只，你比起我来怎样呢？”⏎木莓说道：“假如你想起来劈你的斧和锯子，恐怕你还是情愿做了木莓吧。”⏎这是说，人在生存的期间不应夸示声名，因为谦逊的人的生活是无危险的。,伊索寓言·周作人译,
小河边的鹿与狮子,,伊索,一只鹿为口渴所迫，走到一个泉水那里去。他喝着水，望见水里的影子，他见自己那角，大而多歧（qí），心里很是喜欢，但看见那脚，又大不高兴，觉得那是细而且弱。⏎他正在想着的时候，有狮子出现，来追赶他。他便跑逃，在狮子的前面很有点远了，因为鹿的力量是在脚上，狮子的乃是在心脏上。⏎在空旷的平原上，他总跑在前头，逃得性命，但是到了有树木的什么地方，那时候他的角挂在树的小枝上，他不能再跑，就被捉住了。⏎在将要死的那时，他对自己说道：“我真才不幸呢！被我所怕要卖我的救了命，却被我所最相信的害了。”⏎这样地，在危险之中，常有被疑的朋友成为救星，最被信用的成为卖友的人。,伊索寓言·周作人译,
鹿与葡萄藤,,伊索,有一只鹿逃避猎人，躲在葡萄藤底下。他们差不多已走过去，那鹿以为终于躲过了，便开始来吃那葡萄叶子。⏎那叶动着，猎人们走了回来，觉得这是真的，在那叶底下有什么生物躲着，就一箭把这鹿捕获了。⏎在他将要死的时候，鹿这样说道：“我是该死，因为人不应该欺侮救他的人。”⏎这故事说明，那些对于恩人做恶事的人为神所惩罚。,伊索寓言·周作人译,
鹿与洞里的狮子,,伊索,有一只鹿逃避猎人，走到一个洞外，那里住着一个狮子，他走了进去想要躲藏。可是他即被狮子所捕获。⏎将要被杀的时候他说道：“我真是倒霉，逃避了人，却将自己交给了野兽的手里。”⏎这样地，有些人为了怕较小的危险，却将自己投到更大的危险里去。,伊索寓言·周作人译,
只眼睛的鹿,,伊索,有鹿坏了一只眼睛，走到一处海岸，在那里吃食，把那好的眼睛对着陆地，防着猎人的攻击，那坏的一只对着那海，因为他以为那边没有什么危险。⏎有些人乘船走过这地方，他们看见了他，就一下子把他射倒了。⏎他刚要咽气的时候，对自己说道：“我真是不幸，我防备着陆地那面，却是我所投靠的海这面来了更大的灾难。”⏎这样地，常常与我们的预料相反，以为是坏的事情却发现是有益的，相信可以为助的却很是无聊。,伊索寓言·周作人译,
站在屋上的小山羊与狼,,伊索,小山羊站在一处屋顶上，看见有狼走过，便骂他，嘲笑他。⏎那狼说道：“啊，伙计，骂我的不是你，而是那地方。”⏎这故事说明，地方与时机常给人以对于优胜者挑战的勇气。,伊索寓言·周作人译,
小山羊与吹箫的狼,,伊索,小山羊从羊群落后，被狼所追赶。他回过头去，对狼说道：“我知道，狼呵，我是你的食料，但是不要让我默默无闻而死，请你吹箫，使得我可以跳一回。”⏎狼吹着箫，小山羊跳起舞来，那些狗听见了跑来，就去追赶那狼。⏎狼回过头来，对小山羊说道：“这样我正是活该，因为我本是拿屠刀的，不该学那吹箫的人呀。”⏎这样地，有些人不看时机来做什么事情，终于失掉了他拿在手里的东西。,伊索寓言·周作人译,
赫尔墨斯与雕像家,,伊索,赫尔墨斯想要知道自己被人们如何尊重，便化作一个凡人，来到一个雕像家的工场里。⏎他看见宙斯的像，问这价值若干。那人答说一个德拉克马。他笑着，又问赫拉的像若干。答说那还要贵些。⏎他看见自己的像，心想自己是个神使，又是招财进福的，人们当出高价吧。赫尔墨斯便问这个若干，那雕像家答道：“假如你买了那两个，我便把这做添头奉送吧。”⏎这故事适用于那些为别人所看得毫无价值的虚荣的人。,伊索寓言·周作人译,
赫尔墨斯与地,,伊索,宙斯造了男人和女人，叫赫尔墨斯带他们到地上去，指点他们在那里挖掘，给自己供应食粮。⏎他照着命令做了的时候，最初地要阻挠。但是赫尔墨斯强迫她，说这是宙斯吩咐的。地说道：“那么让他们像心像意地去掘吧，因为这个他们反正要悲叹哭泣着来还的。”⏎这故事适用于那轻易借债，却辛苦地归还的人。,伊索寓言·周作人译,
赫尔墨斯与忒瑞西阿斯,,伊索,赫尔墨斯想要试验忒瑞西阿斯的占卜是否真实，便从农场里偷了他的几头牛，化作凡人样子，来到城市里去找他，当了他的客人。⏎忒瑞西阿斯得知了牛被偷的事，便带了赫尔墨斯来到郊外，要来观察关于偷儿的占兆，请求赫尔墨斯假如看见了什么鸟就告诉他。⏎赫尔墨斯最初看见一只鹰从左边飞到右边去，便报告给他。可是他说，这与他们是毫无关系的。⏎随后赫尔墨斯又看见一只乌鸦，落在一棵树上，有时往上看，有时低头向下，也指示给他了。⏎他于是说道：“那乌鸦凭了天地神祇（zhī）立誓说，只要你愿意，这牛我是可以拿回来的。”⏎这故事正可适用于偷窃的人们。,伊索寓言·周作人译,
赫尔墨斯与手艺人,,伊索,宙斯叫赫尔墨斯去给手艺人全都洒上了谎话的药。他把这药研好了，给每人洒上同一的分量。⏎可是末了单剩了皮匠的时候，还留下许多的药，他拿起这药全部都洒在他的身上了。因此一切的手艺人们都要说谎，他们中间特别是皮匠更为厉害。⏎这故事适用于说谎的人。,伊索寓言·周作人译,
赫尔墨斯的车子与阿拉伯人,,伊索,有一回，赫尔墨斯驾了一辆满载说谎、欺骗、诈伪的车子，往全世界去，各地分配给一点所载的东西。⏎在他走到阿拉伯人的国土的时候，据说那车子忽然坏了。他们以为是贵重的货物，把车里的东西都抢走了，他便不能再到别人那里分散去了。,伊索寓言·周作人译,
太监与祭司,,伊索,有太监到祭司那里去，请求他给他祭献牺牲，叫他能成为小孩的父亲。⏎祭司说道：“我看那牺牲的时候，我将请求让你成为小孩的父亲，可是我看你的面貌的时候，却不觉得你是个男人。”,伊索寓言·周作人译,
两个敌人,,伊索,有两个互相为敌的人，乘了同一只船去航海，一个坐在船尾，又一个坐在船头。⏎风暴发作，那船就快要沉了，在船尾的那人问舵工说，这船的哪一部分先下水去。舵工答说是船头的部分。⏎那人说道：“那么死对于我也没有什么可悲了，我将能看见我的敌人死在我的前面。”⏎这故事说明，有许多人不再关心自己的危险，只要能看见敌人在自己的前面遭了难。,伊索寓言·周作人译,
蝮蛇与狐狸,,伊索,一条蝮（fù）蛇在一束刺柴的上面，漂流在河上。⏎狐狸走过，看见了他，说道：“这船主倒与船正相配的。”⏎这是说的想做坏事情的恶人。,伊索寓言·周作人译,
蝮蛇与锉刀,,伊索,有蝮蛇走进铁匠工场里去，问那些器具要点捐助。从他们拿到了之后，来到锉刀那里，请给他一点什么东西。⏎锉刀说道：“你想从我这里要点东西去，那你真是傻了，我向来只是从人家去取，却不是给的。”⏎这故事说明，那些想从爱钱的人那里去获利的乃是愚笨的人。,伊索寓言·周作人译,
蝮蛇与水蛇,,伊索,蝮蛇走到一处水泉去喝水。但是住在那里的水蛇要阻碍他，因为他有了自己的领地还不够，却要跑到他的家里来，所以生了气。凡竞争心总是那么强烈的，所以他们约定交战，对于胜争的人把这水陆领地都归了他。⏎他们的日期决定了的时候，那些虾蟆因为怨恨水蛇，跑来找蝮蛇，很激励他，并且应允给他助战。⏎战事开始，蝮蛇向那水蛇进攻，可是那些虾蟆不能做什么事，只是大声叫唤。蝮蛇打胜了之后，他责备虾蟆们，答应了给他助战，不但不来帮助，反而唱起歌来了。⏎他们对他说道：“啊，朋友，你知道，我们的助战本不是用手，却只是用那声音的呀！”⏎这故事说明，在手是必要的时候，用言语帮助是无用的。,伊索寓言·周作人译,
宙斯与羞耻,,伊索,宙斯造了人类，把其他的种种性情都放进去了，就只忘记了放进羞耻去。宙斯不晓得把他从哪里引进去好，他便命令他从肛门进去。⏎他最初觉得这是受了轻蔑，反对这事。但是宙斯硬叫他做。⏎他说道：“我就从那里进去，只是有一个条件，不让厄洛斯进来。假如他进来了，我立即自己出去。”⏎因此凡是男娼都是无耻的。⏎这故事说明，那为恋爱所征服的人总是无羞耻的。,伊索寓言·周作人译,
宙斯与狐狸,,伊索,宙斯喜欢狐狸的聪明和狡猾，叫他做了那些没有理性的兽类的王。他想要知道他的时运转变了，他的贪婪的性质有没有改变，等他坐在轿子上走过的时候，在他面前放出一个蜣螂去。⏎那时蜣螂在轿子周围飞着，他再也忍耐不住，慌忙地跳了起来，想捉住他。⏎宙斯对他生了气，将他黜（chù）落到他原来的地位。⏎这故事说明，那些无聊的人，即使穿上了比以前华丽的服装，他的本性是不会改变的。,伊索寓言·周作人译,
宙斯与人,,伊索,宙斯造了人，叫赫尔墨斯拿了智慧给他们灌进去。他准备好了同等的分量，给各人灌了。⏎那些身体小的，有这分量就灌满了，成为聪明人，可是那大个儿的，那药走不到全身，连膝边还不到，便成了比别人蠢笨的了。⏎这故事适用于那些身体魁伟，精神方面却是不足的人。,伊索寓言·周作人译,
宙斯与阿波罗,,伊索,宙斯与阿波罗争论射术。阿波罗张了弓，射出一支箭去，宙斯却只一步已走到阿波罗所射的同一距离了。⏎这样地，那些与优胜的人竞争的，总追不上他们，还要招来讥（jī）笑。,伊索寓言·周作人译,
宙斯与蛇,,伊索,宙斯结婚的时候，所有动物各应了自己的力量送礼物来。⏎一条蛇在嘴里衔着一朵蔷薇花，爬了上来。⏎宙斯见了他说道：“别的一切动物的礼物我都收受，可是从你的嘴里我是万不敢受的。”⏎这故事说明，那坏人的惠赐也是可怕的。,伊索寓言·周作人译,
宙斯与众善的缸,,伊索,宙斯把一切的善封闭在一只缸里，来到一个人的那里。⏎那好奇的人想要知道里边是什么东西，揭起盖子来，一切又都飞到众神那里去了。⏎这样地，与人留在一起的，就只是答应给与那些逃去的众善的那希望罢了。,伊索寓言·周作人译,
宙斯与普罗米修斯与雅典娜与摩莫斯,,伊索,宙斯与普罗米修斯与雅典娜制造成东西，他是一头公牛，普罗米修斯是一个人，她是一所房子，叫摩莫斯来评判。⏎他对于这些作品有点妒忌，便说宙斯做得不对，因为没有把眼睛放在角上，让他可以看见触的什么地方。⏎普罗米修斯也不对，因为不把人的心挂在外边，让那些坏人躲藏不过，而且各人心里有些什么也都可以明了。⏎第三说到雅典娜，他说她应该把房屋装在轮子上面，那么假如有什么坏人住在贴邻，可以容易迁移。⏎宙斯为了他这诽谤很是生气，便把他轰出奥林匹斯去了。⏎这故事说明，没有那么完全的事，一点都无可批评的。,伊索寓言·周作人译,
宙斯与乌龟,,伊索,宙斯结了婚，招待一切的动物。只有乌龟没有到，不知道是什么缘故。第二天便问他为什么他独不来赴宴呢。⏎他答说道：“家里舒服，家里顶好。”⏎宙斯对他生了气，就叫他带了他自己的家走着。⏎这样地，有许多人与其同别人奢华地生活，宁愿简约地住在家里。,伊索寓言·周作人译,
宙斯做判官,,伊索,宙斯叫赫尔墨斯把人间的过恶写在贝壳上，投在他近旁的一个箱子里，让他来决定每人的刑罚。⏎但是那些贝壳都彼此混杂在一起，所以即使公平地判断，落在宙斯的手里时也有早有晚了。⏎这样地，人不必惊异，因为那些不正的和坏的人没有早早地受到他们恶事的惩罚。,伊索寓言·周作人译,
太阳与虾蟆,,伊索,太阳的结婚在夏天举行。一切动物都很喜欢，那些虾蟆也是高兴。⏎他们中间有一个说道：“傻子们，你们高兴什么？假如只有一个太阳的时候，烂泥还都干了，那么他结了婚，再生下同他一样的儿子们，我们要吃怎样的苦呢？”⏎这就是说，许多思想轻率的人对于没有什么可喜的事情觉得喜欢。,伊索寓言·周作人译,
骡子,,伊索,有骡子吃大麦吃得很肥，跳跃着，自己说道：“我的父亲是一匹善走马，我完全是像他的。”⏎可是有一回因为必要，骡子不得不去跑路了。竞走完了的时候，他立即脸上悲哀似地想起他的父亲驴子来了。⏎这故事说明，即使时机叫人得了名声，也不可忘记了自己的本源，因为这世间的生活是那么不定的。,伊索寓言·周作人译,
赫拉克勒斯与雅典娜,,伊索,赫拉克勒斯走路，通过一条狭的路。他看见地上一个苹果似的东西，想要踏碎它。⏎可是看见那东西变了两倍的大，他更加力地踏，又用那大头棒来打。它胀得很大，把那路也堵塞了。他丢下那棒，站着出惊。⏎雅典娜出现在他面前，说道：“弟兄，住手吧，这是竞争与对抗，假如放着不同它斗，它就同当初一样停留着，若是和它争斗，它就这样地膨胀起来了。”⏎这就是说，争斗和对抗是大损害的原因，这是大家都明白的事情。,伊索寓言·周作人译,
赫拉克勒斯与财神,,伊索,赫拉克勒斯被承认为神的同等，受宙斯的招待的时候，他同众神一个个地招呼，很是殷勤。末了那财神普路托斯进来了，他却低头向着地板，将背朝着他。⏎宙斯见了这事觉得奇怪，便问他为了什么，对一切神灵很高兴地招呼，却单不看普路托斯。⏎他回答说：“我不看他是为这事，我住在人间的时候，总看见他与那些坏人在一起。”⏎这故事是说那些人因机会而致富，可是性质却是坏的。,伊索寓言·周作人译,
半神,,伊索,有人在家里供着半神，对他丰富地祭献。他长久地用钱都花费在许多祭品上面。⏎半神在夜里对他出现，说道：“喂，朋友，你不要浪费你的财产了，因为假如你都花了，变成穷人，那时你怨的还是我呀。”⏎这样地，许多人因了自己的无知有了不幸，却把这原因推给众神去。,伊索寓言·周作人译,
鲔鱼与海豚,,伊索,鲔鱼为海豚所追赶，发出许多声响，在几乎被捉住的时候，猛然一跳，不意搁在海岸上边了。那海豚也是那么地动作，他同鲔鱼一样地上了陆。⏎鲔鱼回过头去，看见他奄奄一息的，便说道：“死对于我没有什么可悲了，因为我看见那成为我的死的原因的东西也同我一起死了。”⏎这故事说明，有些人看见那是他自己的不幸的原因的人也是不幸，便容易忍受那灾难了。,伊索寓言·周作人译,
庸医,,伊索,那里有一个庸医。他给一个病人看病，别的医生都说这病没有危险，就只是要拖延，他却叫他准备一切，说道：“因为你过不了明天了。”这样说了之后，他就走回去了。⏎过了些时候，这病人恢复了，脸色苍白，好容易走了出来。那医生遇见了他，说道：“你好，那地下的人们怎么样？”⏎他答说道：“喝了忘河的水，很安静的。只是不久以前，那死神和冥王因为医生们不让病人死去，很可怕地威吓，把他们的名字都记下了。本来他也要写你的名字，但是我伏在他们面前，极力请求，立誓说你并非真是医生，却是被人家冤枉的。”⏎这故事就将那无教育、无学问、说漂亮话的庸医榜示出来了。,伊索寓言·周作人译,
医生与病人,,伊索,一个医生给病人医治。病人死了，他对那些送葬的人说道：“这人假如戒了酒，却用那灌肠器，就不会死的。”⏎在场的一个人回答说道：“好先生，你不应该现在说这话，这是没有用了，但在可以用得的那时候，你是应当说的。”⏎这故事说明，应当在朋友正是困难的时候给与帮助，不可在事情已经无望之后再说闲话。,伊索寓言·周作人译,
鹞子与蛇,,伊索,鹞子抓了一条蛇飞去了。蛇回过头来，咬了他一口，两个都从高空落了下来，那鹞子却是死了。⏎蛇对他说道：“你为什么那么发狂，想要害那没有作坏事的人呢？你是受了强盗的正当的罚了。”⏎这是说，有些人专心贪得，对于弱者作恶，及至遇着了强者，想不到地便受了以前所作的恶报了。,伊索寓言·周作人译,
嘶叫的鹞子,,伊索,鹞子原有别的一种尖的声音。他听见马嘶叫得很好听，便学那马，他不断地这样做，这个没有好好学会，却也失掉了他自己的声音了，他于是没有马的也没有自己的叫声。⏎这是说，那么无聊而嫉妒的人想要他本性以外的东西，终于连他本有的也失掉了。,伊索寓言·周作人译,
捕鸟的与蝮蛇,,伊索,捕鸟的人拿了树胶与粘竿出去捕鸟。他看见在一株高树上坐着一只麻鸡，想要捕他。⏎于是他把粘竿接长了，一心地看着，将注意全用在天空中了。他这样地仰头向上，不知不觉踏了在他脚前睡着的一条蝮蛇。⏎蛇回过头来，咬了他一口。在他咽气的时候，他对自己说道：“我真是倒霉，想着要捉别个，不意自己反被捉而死了。”⏎这样地，那些想要去害近邻的人自己先陷于灾难。,伊索寓言·周作人译,
老马,,伊索,一匹老马被卖去挨磨。他在磨房里被驾上了轭的时候，叹息说道：“我从那么些跑马场来到了这样的一个终点。”⏎这是说，人不可对于壮年与声名的力量太得意了，因为许多人在老年时遇到辛苦。,伊索寓言·周作人译,
马与牛与狗与人,,伊索,宙斯造了人，给了他短的寿命。可是人用了自己的智慧，在冬天到来的时候给自己造了房屋，住在那里边。⏎有一回天气非常寒冷，天又下雨，马不能忍受了，便跑到人那里来，请求让他寄宿。人答说他不能那么做，除非马肯把自己的年岁给他一部分。马高兴地让步做了。⏎不久之后，那牛也再也受不了那寒冬。那人同样地说，他不允许收留他，假如他不交付出他自己的若干年岁，牛给了一部分，被收留进来了。⏎末了狗冻得几乎死了，也走了来，分给了自己的一部分年岁，得了寄宿。⏎于是成了这么的情形，人在宙斯所给的那年岁内，他是天真而善良的，到了马的年岁，他说大话，很是高傲，到了牛的年岁，渐能办事，及至狗的年岁，那时他便容易生气，大呼小叫。⏎这故事适用于易怒与乖戾（lì）的老人。,伊索寓言·周作人译,
马与马夫,,伊索,马夫偷了马的大麦，拿去卖了，却是整天擦马，用梳子梳他。⏎马说道：“假如你真要我长得美，请你不要卖喂我的大麦吧。”⏎这是说，那些贪婪的人用了甘言和谄（chǎn）媚，去钓那些穷人，却把那必需的物品也都抢走了。,伊索寓言·周作人译,
马与驴子,,伊索,一个人有一匹马和一匹驴子。在走着路的时候，驴子对马说道：“假如你肯救我一下，请你分拿一点我的担子。”⏎马不答应，驴子因为疲惫，跌倒死了。那主人把所有的东西都放在马上面，连那驴子的皮在内。⏎马叹息说道：“我真是倒霉！我的苦吃到哪里为止呢？我因为不肯分一点担负，现在背了这一切，还连那张皮。”⏎这故事说明那些大的与小的合作，两边都可安度一生。,伊索寓言·周作人译,
马与兵,,伊索,一个兵在有战事的时候用大麦喂他的马，以备在有些紧急时可以得到帮助。但是战争一停，那马便被用去做苦工，搬运很重的货物。⏎后来战事又起，喇叭吹了起来，主人在马上装上辔（pèi）头，自己武装起来骑了出去。⏎可是那马没有气力，老是跌倒，对他主人说道：“现在请你同了重甲部队一起走去吧，因为你把我从马变成一头驴子了，你怎么还能从驴子去找一匹马回来呢？”⏎这是说，在平安宽舒的时候不可忘记了灾难。,伊索寓言·周作人译,
芦苇与橄榄树,,伊索,芦苇与橄榄树关于忍耐、力量与镇定，互相争论。橄榄树非难芦苇，说他没有力，容易对各方的风都躺倒了，芦苇不作声，没有回答。⏎过了几时，强风吹了起来，芦苇弯过来，对那风躺倒了，就容易得了救。那橄榄树正当着风，被那强力吹折了。⏎这故事说明，那些对于时机和比自己优胜者不抵抗的人，比去与强者竞争的更为优胜。,伊索寓言·周作人译,
河里脱粪的骆驼,,伊索,骆驼渡过一条急流的河。他脱粪了，看见那粪为了急流很快地流在他的前面，说道：“什么？我看见在我后面的却到了我的前面来了。”⏎这故事适用于那些国家，那里落后的无思想的人替了那在前的有思想的得着势力。,伊索寓言·周作人译,
骆驼与象与猴子,,伊索,那无理性的动物要选举国王，骆驼与象竞选，一个因为个子大，一个因为有力，希望能超过众人而当选。⏎但是猴子说两者都不适当，说：“那骆驼因为对于做坏事的人也不生气，象则因为恐怕他所怕的那小猪会得攻击我们。”⏎这故事说明，有许多人为了很小的原因妨害了大事。,伊索寓言·周作人译,
骆驼与宙斯,,伊索,骆驼看见有牛夸说自己的角，很是羡慕他，自己想也得到同样的东西。因此他走到宙斯那里，请求他给他加上那角。⏎宙斯因为他对于身体的大和有力还不满足，却要贪得多余的物事，很是生气，不但不给他角，还把他耳朵的一部分也扯下了。⏎这样地，许多人因为贪得，羡慕别人，不觉连自己的东西也失掉了。,伊索寓言·周作人译,
